name,ztime,service,value
service_req_total,2020-02-28 16:33:08,checkoutservice,14410
service_req_total,2020-02-28 16:32:53,checkoutservice,14410
service_req_total,2020-02-28 16:32:38,checkoutservice,14410
service_req_total,2020-02-28 16:32:23,checkoutservice,14410
service_req_total,2020-02-28 16:31:53,checkoutservice,14410
service_req_total,2020-02-28 16:31:38,checkoutservice,14410
service_req_total,2020-02-28 16:31:23,checkoutservice,14410
service_req_total,2020-02-28 16:31:08,checkoutservice,14410
service_req_total,2020-02-28 16:30:38,checkoutservice,14410
service_req_total,2020-02-28 16:30:23,checkoutservice,14410
service_req_total,2020-02-28 16:29:38,checkoutservice,13190
service_req_total,2020-02-28 16:29:23,checkoutservice,13190
service_req_total,2020-02-28 16:29:08,checkoutservice,13190
service_req_total,2020-02-28 16:28:53,checkoutservice,13190
service_req_total,2020-02-28 16:28:38,checkoutservice,13190
service_req_total,2020-02-28 16:28:23,checkoutservice,12847
service_req_total,2020-02-28 16:27:53,checkoutservice,12847
service_req_total,2020-02-28 16:27:38,checkoutservice,12847
service_req_total,2020-02-28 16:26:23,checkoutservice,12755
service_req_total,2020-02-28 16:25:38,checkoutservice,12755
service_req_total,2020-02-28 16:25:08,checkoutservice,12755
service_req_total,2020-02-28 16:24:53,checkoutservice,12755
service_req_total,2020-02-28 16:24:38,checkoutservice,12755
service_req_total,2020-02-28 16:23:53,checkoutservice,12162
service_req_total,2020-02-28 16:23:38,checkoutservice,12162
service_req_total,2020-02-28 16:23:23,checkoutservice,12162
service_req_total,2020-02-28 16:22:53,checkoutservice,12162
service_req_total,2020-02-28 16:22:38,checkoutservice,12162
service_req_total,2020-02-28 16:22:23,checkoutservice,11844
service_req_total,2020-02-28 16:21:53,checkoutservice,11657
service_req_total,2020-02-28 16:21:38,checkoutservice,10477
service_req_total,2020-02-28 16:21:23,checkoutservice,10477
service_req_total,2020-02-28 16:21:08,checkoutservice,10477
service_req_total,2020-02-28 16:20:53,checkoutservice,10477
service_req_total,2020-02-28 16:20:38,checkoutservice,10477
service_req_total,2020-02-28 16:20:23,checkoutservice,10477
service_req_total,2020-02-28 16:19:53,checkoutservice,10477
service_req_total,2020-02-28 16:19:38,checkoutservice,10477
service_req_total,2020-02-28 16:19:23,checkoutservice,10477
service_req_total,2020-02-28 16:18:08,checkoutservice,9559
service_req_total,2020-02-28 16:17:53,checkoutservice,9559
service_req_total,2020-02-28 16:16:53,checkoutservice,9559
service_req_total,2020-02-28 16:16:38,checkoutservice,9559
service_req_total,2020-02-28 16:16:23,checkoutservice,9559
service_req_total,2020-02-28 16:16:08,checkoutservice,9559
service_req_total,2020-02-28 16:15:38,checkoutservice,8419
service_req_total,2020-02-28 16:14:53,checkoutservice,8419
service_req_total,2020-02-28 16:14:23,checkoutservice,8419
service_req_total,2020-02-28 16:14:08,checkoutservice,8419
service_req_total,2020-02-28 16:13:53,checkoutservice,8419
service_req_total,2020-02-28 16:13:38,checkoutservice,8419
service_req_total,2020-02-28 16:13:23,checkoutservice,8419
service_req_total,2020-02-28 16:12:53,checkoutservice,7869
service_req_total,2020-02-28 16:12:08,checkoutservice,7869
service_req_total,2020-02-28 16:11:53,checkoutservice,7869
service_req_total,2020-02-28 16:11:23,checkoutservice,6781
service_req_total,2020-02-28 16:11:08,checkoutservice,6781
service_req_total,2020-02-28 16:10:53,checkoutservice,6781
service_req_total,2020-02-28 16:10:38,checkoutservice,6781
service_req_total,2020-02-28 16:10:23,checkoutservice,6781
service_req_total,2020-02-28 16:10:08,checkoutservice,6781
service_req_total,2020-02-28 16:09:53,checkoutservice,6781
service_req_total,2020-02-28 16:09:38,checkoutservice,5681
service_req_total,2020-02-28 16:09:23,checkoutservice,5681
service_req_total,2020-02-28 16:09:08,checkoutservice,5681
service_req_total,2020-02-28 16:08:53,checkoutservice,5681
service_req_total,2020-02-28 16:08:38,checkoutservice,5681
service_req_total,2020-02-28 16:08:23,checkoutservice,5681
service_req_total,2020-02-28 16:08:08,checkoutservice,5681
service_req_total,2020-02-28 16:07:53,checkoutservice,5681
service_req_total,2020-02-28 16:07:38,checkoutservice,5681
service_req_total,2020-02-28 16:07:23,checkoutservice,5681
service_req_total,2020-02-28 16:06:23,checkoutservice,5681
service_req_total,2020-02-28 16:06:08,checkoutservice,5681
service_req_total,2020-02-28 16:05:53,checkoutservice,5681
service_req_total,2020-02-28 16:05:38,checkoutservice,5681
service_req_total,2020-02-28 16:05:23,checkoutservice,4664
service_req_total,2020-02-28 16:05:08,checkoutservice,4664
service_req_total,2020-02-28 16:04:38,checkoutservice,4664
service_req_total,2020-02-28 16:04:23,checkoutservice,4664
service_req_total,2020-02-28 16:04:08,checkoutservice,4664
service_req_total,2020-02-28 16:03:53,checkoutservice,4664
service_req_total,2020-02-28 16:03:38,checkoutservice,4664
service_req_total,2020-02-28 16:03:23,checkoutservice,4664
service_req_total,2020-02-28 16:02:53,checkoutservice,4087
service_req_total,2020-02-28 16:02:38,checkoutservice,4087
service_req_total,2020-02-28 16:01:53,checkoutservice,4087
service_req_total,2020-02-28 16:01:23,checkoutservice,3977
service_req_total,2020-02-28 16:01:08,checkoutservice,3177
service_req_total,2020-02-28 16:00:38,checkoutservice,3177
service_req_total,2020-02-28 16:00:23,checkoutservice,2227
service_req_total,2020-02-28 15:59:53,checkoutservice,2227
service_req_total,2020-02-28 15:59:23,checkoutservice,2227
service_req_total,2020-02-28 15:59:08,checkoutservice,2227
service_req_total,2020-02-28 15:58:53,checkoutservice,2227
service_req_total,2020-02-28 15:58:38,checkoutservice,2227
service_req_total,2020-02-28 15:58:23,checkoutservice,2227
service_req_total,2020-02-28 15:58:08,checkoutservice,2227
service_req_total,2020-02-28 15:57:53,checkoutservice,2227
service_req_total,2020-02-28 15:57:38,checkoutservice,2227
service_req_total,2020-02-28 15:57:23,checkoutservice,2227
service_req_total,2020-02-28 15:56:53,checkoutservice,1436
service_req_total,2020-02-28 15:56:23,checkoutservice,1368
service_req_total,2020-02-28 15:56:08,checkoutservice,1366
service_req_total,2020-02-28 15:55:53,checkoutservice,1366
service_req_total,2020-02-28 15:55:38,checkoutservice,1366
service_req_total,2020-02-28 15:55:23,checkoutservice,1364
service_req_total,2020-02-28 15:55:08,checkoutservice,1362
service_req_total,2020-02-28 15:54:38,checkoutservice,1362
service_req_total,2020-02-28 15:54:23,checkoutservice,1362
service_req_total,2020-02-28 15:54:08,checkoutservice,1362
service_req_total,2020-02-28 15:53:53,checkoutservice,1362
service_req_total,2020-02-28 15:53:38,checkoutservice,1048
service_req_total,2020-02-28 15:53:23,checkoutservice,1048
service_req_total,2020-02-28 15:53:08,checkoutservice,1048
service_req_total,2020-02-28 15:52:53,checkoutservice,1048
service_req_total,2020-02-28 15:52:38,checkoutservice,1048
service_req_total,2020-02-28 15:52:23,checkoutservice,1048
service_req_total,2020-02-28 15:52:08,checkoutservice,1048
service_req_total,2020-02-28 15:50:53,checkoutservice,1048
service_req_total,2020-02-28 15:50:38,checkoutservice,1048
service_req_total,2020-02-28 15:50:23,checkoutservice,1048
service_req_total,2020-02-28 15:50:08,checkoutservice,1048
service_req_total,2020-02-28 15:49:53,checkoutservice,1048
service_req_total,2020-02-28 15:49:38,checkoutservice,1048
service_req_total,2020-02-28 15:49:23,checkoutservice,1048
service_req_total,2020-02-28 15:49:08,checkoutservice,1048
service_req_total,2020-02-28 15:48:53,checkoutservice,300
service_req_total,2020-02-28 13:33:08,checkoutservice,NaN
service_req_total,2020-02-28 13:32:53,checkoutservice,13412
service_req_total,2020-02-28 13:32:38,checkoutservice,13412
service_req_total,2020-02-28 13:32:23,checkoutservice,13412
service_req_total,2020-02-28 13:32:08,checkoutservice,13412
service_req_total,2020-02-28 13:31:53,checkoutservice,13412
service_req_total,2020-02-28 13:31:23,checkoutservice,13412
service_req_total,2020-02-28 13:31:08,checkoutservice,13412
service_req_total,2020-02-28 13:30:53,checkoutservice,13412
service_req_total,2020-02-28 13:30:38,checkoutservice,13412
service_req_total,2020-02-28 13:30:23,checkoutservice,13412
service_req_total,2020-02-28 13:30:08,checkoutservice,13412
service_req_total,2020-02-28 13:29:53,checkoutservice,13412
service_req_total,2020-02-28 13:29:38,checkoutservice,13412
service_req_total,2020-02-28 13:29:23,checkoutservice,13412
service_req_total,2020-02-28 13:29:08,checkoutservice,13412
service_req_total,2020-02-28 13:28:38,checkoutservice,13412
service_req_total,2020-02-28 13:28:23,checkoutservice,13412
service_req_total,2020-02-28 13:27:53,checkoutservice,13412
service_req_total,2020-02-28 13:27:38,checkoutservice,13412
service_req_total,2020-02-28 13:27:23,checkoutservice,13412
service_req_total,2020-02-28 13:27:08,checkoutservice,13412
service_req_total,2020-02-28 13:26:53,checkoutservice,13412
service_req_total,2020-02-28 13:26:23,checkoutservice,12984
service_req_total,2020-02-28 13:26:08,checkoutservice,12984
service_req_total,2020-02-28 13:25:53,checkoutservice,12984
service_req_total,2020-02-28 13:25:38,checkoutservice,12984
service_req_total,2020-02-28 13:25:23,checkoutservice,12984
service_req_total,2020-02-28 13:25:08,checkoutservice,12984
service_req_total,2020-02-28 13:24:53,checkoutservice,12984
service_req_total,2020-02-28 13:24:38,checkoutservice,12984
service_req_total,2020-02-28 13:24:23,checkoutservice,12984
service_req_total,2020-02-28 13:24:08,checkoutservice,12984
service_req_total,2020-02-28 13:23:53,checkoutservice,12984
service_req_total,2020-02-28 13:23:38,checkoutservice,12984
service_req_total,2020-02-28 13:23:23,checkoutservice,12984
service_req_total,2020-02-28 13:23:08,checkoutservice,12984
service_req_total,2020-02-28 13:22:53,checkoutservice,12984
service_req_total,2020-02-28 13:22:38,checkoutservice,12984
service_req_total,2020-02-28 13:22:23,checkoutservice,12984
service_req_total,2020-02-28 13:21:53,checkoutservice,12984
service_req_total,2020-02-28 13:21:38,checkoutservice,12984
service_req_total,2020-02-28 13:21:23,checkoutservice,12984
service_req_total,2020-02-28 13:21:08,checkoutservice,12169
service_req_total,2020-02-28 13:20:53,checkoutservice,12169
service_req_total,2020-02-28 13:20:38,checkoutservice,12169
service_req_total,2020-02-28 13:20:23,checkoutservice,12169
service_req_total,2020-02-28 13:20:08,checkoutservice,12169
service_req_total,2020-02-28 13:19:53,checkoutservice,12169
service_req_total,2020-02-28 13:19:38,checkoutservice,12169
service_req_total,2020-02-28 13:19:23,checkoutservice,12169
service_req_total,2020-02-28 13:19:08,checkoutservice,12169
service_req_total,2020-02-28 13:18:53,checkoutservice,12169
service_req_total,2020-02-28 13:18:38,checkoutservice,12169
service_req_total,2020-02-28 13:18:23,checkoutservice,12169
service_req_total,2020-02-28 13:18:08,checkoutservice,12169
service_req_total,2020-02-28 13:17:53,checkoutservice,12169
service_req_total,2020-02-28 13:17:38,checkoutservice,12169
service_req_total,2020-02-28 13:17:23,checkoutservice,12169
service_req_total,2020-02-28 13:17:08,checkoutservice,12169
service_req_total,2020-02-28 13:16:53,checkoutservice,12169
service_req_total,2020-02-28 13:16:38,checkoutservice,12169
service_req_total,2020-02-28 13:16:23,checkoutservice,12169
service_req_total,2020-02-28 13:16:08,checkoutservice,12169
service_req_total,2020-02-28 13:15:53,checkoutservice,11475
service_req_total,2020-02-28 13:15:23,checkoutservice,11466
service_req_total,2020-02-28 13:15:08,checkoutservice,11466
service_req_total,2020-02-28 13:14:53,checkoutservice,11466
service_req_total,2020-02-28 13:14:38,checkoutservice,11466
service_req_total,2020-02-28 13:14:23,checkoutservice,11466
service_req_total,2020-02-28 13:14:08,checkoutservice,11466
service_req_total,2020-02-28 13:13:53,checkoutservice,11466
service_req_total,2020-02-28 13:13:38,checkoutservice,11466
service_req_total,2020-02-28 13:13:23,checkoutservice,11466
service_req_total,2020-02-28 13:13:08,checkoutservice,11466
service_req_total,2020-02-28 13:12:53,checkoutservice,11466
service_req_total,2020-02-28 13:12:38,checkoutservice,11466
service_req_total,2020-02-28 13:12:23,checkoutservice,11466
service_req_total,2020-02-28 13:12:08,checkoutservice,11466
service_req_total,2020-02-28 13:11:53,checkoutservice,11466
service_req_total,2020-02-28 13:11:38,checkoutservice,11466
service_req_total,2020-02-28 13:11:23,checkoutservice,11466
service_req_total,2020-02-28 13:11:08,checkoutservice,11466
service_req_total,2020-02-28 13:10:53,checkoutservice,11466
service_req_total,2020-02-28 13:10:38,checkoutservice,11466
service_req_total,2020-02-28 13:10:23,checkoutservice,10528
service_req_total,2020-02-28 13:10:08,checkoutservice,10528
service_req_total,2020-02-28 13:09:53,checkoutservice,10528
service_req_total,2020-02-28 13:09:38,checkoutservice,10528
service_req_total,2020-02-28 13:09:23,checkoutservice,10528
service_req_total,2020-02-28 13:09:08,checkoutservice,10528
service_req_total,2020-02-28 13:08:53,checkoutservice,10528
service_req_total,2020-02-28 13:08:38,checkoutservice,10528
service_req_total,2020-02-28 13:08:23,checkoutservice,10528
service_req_total,2020-02-28 13:08:08,checkoutservice,10528
service_req_total,2020-02-28 13:07:53,checkoutservice,10528
service_req_total,2020-02-28 13:07:38,checkoutservice,10528
service_req_total,2020-02-28 13:07:23,checkoutservice,10528
service_req_total,2020-02-28 13:07:08,checkoutservice,10528
service_req_total,2020-02-28 13:06:53,checkoutservice,10528
service_req_total,2020-02-28 13:06:38,checkoutservice,10528
service_req_total,2020-02-28 13:06:23,checkoutservice,10528
service_req_total,2020-02-28 13:06:08,checkoutservice,10528
service_req_total,2020-02-28 13:05:53,checkoutservice,10528
service_req_total,2020-02-28 13:05:38,checkoutservice,10528
service_req_total,2020-02-28 13:05:23,checkoutservice,10528
service_req_total,2020-02-28 13:05:08,checkoutservice,10453
service_req_total,2020-02-28 13:04:53,checkoutservice,9953
service_req_total,2020-02-28 13:04:38,checkoutservice,9953
service_req_total,2020-02-28 13:04:23,checkoutservice,9953
service_req_total,2020-02-28 13:04:08,checkoutservice,9953
service_req_total,2020-02-28 13:03:53,checkoutservice,9953
service_req_total,2020-02-28 13:03:38,checkoutservice,9953
service_req_total,2020-02-28 13:03:23,checkoutservice,9953
service_req_total,2020-02-28 13:03:08,checkoutservice,9953
service_req_total,2020-02-28 13:02:53,checkoutservice,9953
service_req_total,2020-02-28 13:02:38,checkoutservice,9953
service_req_total,2020-02-28 13:02:23,checkoutservice,9953
service_req_total,2020-02-28 13:02:08,checkoutservice,9953
service_req_total,2020-02-28 13:01:23,checkoutservice,9953
service_req_total,2020-02-28 13:01:08,checkoutservice,9953
service_req_total,2020-02-28 13:00:53,checkoutservice,9953
service_req_total,2020-02-28 13:00:38,checkoutservice,9953
service_req_total,2020-02-28 13:00:23,checkoutservice,9953
service_req_total,2020-02-28 12:59:53,checkoutservice,9953
service_req_total,2020-02-28 12:59:38,checkoutservice,9573
service_req_total,2020-02-28 12:59:23,checkoutservice,9573
service_req_total,2020-02-28 12:59:08,checkoutservice,9573
service_req_total,2020-02-28 12:58:38,checkoutservice,9573
service_req_total,2020-02-28 12:58:23,checkoutservice,9573
service_req_total,2020-02-28 12:58:08,checkoutservice,9573
service_req_total,2020-02-28 12:57:53,checkoutservice,9573
service_req_total,2020-02-28 12:57:38,checkoutservice,9573
service_req_total,2020-02-28 12:57:23,checkoutservice,9573
service_req_total,2020-02-28 12:57:08,checkoutservice,9573
service_req_total,2020-02-28 12:56:53,checkoutservice,9573
service_req_total,2020-02-28 12:56:38,checkoutservice,9573
service_req_total,2020-02-28 12:56:23,checkoutservice,9573
service_req_total,2020-02-28 12:56:08,checkoutservice,9573
service_req_total,2020-02-28 12:55:53,checkoutservice,9573
service_req_total,2020-02-28 12:55:38,checkoutservice,9573
service_req_total,2020-02-28 12:55:23,checkoutservice,9573
service_req_total,2020-02-28 12:55:08,checkoutservice,9573
service_req_total,2020-02-28 12:54:53,checkoutservice,9573
service_req_total,2020-02-28 12:54:38,checkoutservice,9573
service_req_total,2020-02-28 12:54:23,checkoutservice,9573
service_req_total,2020-02-28 12:54:08,checkoutservice,9573
service_req_total,2020-02-28 12:53:53,checkoutservice,8975
service_req_total,2020-02-28 12:53:38,checkoutservice,8975
service_req_total,2020-02-28 12:53:23,checkoutservice,8975
service_req_total,2020-02-28 12:53:08,checkoutservice,8975
service_req_total,2020-02-28 12:52:53,checkoutservice,8975
service_req_total,2020-02-28 12:52:38,checkoutservice,8975
service_req_total,2020-02-28 12:52:23,checkoutservice,8975
service_req_total,2020-02-28 12:52:08,checkoutservice,8975
service_req_total,2020-02-28 12:51:53,checkoutservice,8975
service_req_total,2020-02-28 12:51:38,checkoutservice,8975
service_req_total,2020-02-28 12:51:23,checkoutservice,8975
service_req_total,2020-02-28 12:51:08,checkoutservice,8975
service_req_total,2020-02-28 12:50:53,checkoutservice,8975
service_req_total,2020-02-28 12:50:38,checkoutservice,8975
service_req_total,2020-02-28 12:50:23,checkoutservice,8975
service_req_total,2020-02-28 12:50:08,checkoutservice,8975
service_req_total,2020-02-28 12:49:53,checkoutservice,8975
service_req_total,2020-02-28 12:49:38,checkoutservice,8975
service_req_total,2020-02-28 12:49:23,checkoutservice,8975
service_req_total,2020-02-28 12:49:08,checkoutservice,8975
service_req_total,2020-02-28 12:48:53,checkoutservice,8975
service_req_total,2020-02-28 12:48:38,checkoutservice,8975
service_req_total,2020-02-28 12:48:23,checkoutservice,8465
service_req_total,2020-02-28 12:48:08,checkoutservice,8465
service_req_total,2020-02-28 12:47:53,checkoutservice,8465
service_req_total,2020-02-28 12:47:38,checkoutservice,8465
service_req_total,2020-02-28 12:47:23,checkoutservice,8465
service_req_total,2020-02-28 12:47:08,checkoutservice,8465
service_req_total,2020-02-28 12:46:53,checkoutservice,8465
service_req_total,2020-02-28 12:46:38,checkoutservice,8465
service_req_total,2020-02-28 12:46:23,checkoutservice,8465
service_req_total,2020-02-28 12:46:08,checkoutservice,8465
service_req_total,2020-02-28 12:45:53,checkoutservice,8465
service_req_total,2020-02-28 12:45:38,checkoutservice,8465
service_req_total,2020-02-28 12:45:23,checkoutservice,8465
service_req_total,2020-02-28 12:45:08,checkoutservice,8465
service_req_total,2020-02-28 12:44:53,checkoutservice,8465
service_req_total,2020-02-28 12:44:38,checkoutservice,8465
service_req_total,2020-02-28 12:44:23,checkoutservice,8465
service_req_total,2020-02-28 12:44:08,checkoutservice,8465
service_req_total,2020-02-28 12:43:53,checkoutservice,8465
service_req_total,2020-02-28 12:43:38,checkoutservice,8465
service_req_total,2020-02-28 12:43:23,checkoutservice,8465
service_req_total,2020-02-28 12:43:08,checkoutservice,7656
service_req_total,2020-02-28 12:42:53,checkoutservice,7656
service_req_total,2020-02-28 12:42:38,checkoutservice,7656
service_req_total,2020-02-28 12:42:23,checkoutservice,7656
service_req_total,2020-02-28 12:42:08,checkoutservice,7656
service_req_total,2020-02-28 12:41:53,checkoutservice,7656
service_req_total,2020-02-28 12:41:38,checkoutservice,7656
service_req_total,2020-02-28 12:41:23,checkoutservice,7656
service_req_total,2020-02-28 12:41:08,checkoutservice,7656
service_req_total,2020-02-28 12:40:53,checkoutservice,7656
service_req_total,2020-02-28 12:40:38,checkoutservice,7656
service_req_total,2020-02-28 12:40:23,checkoutservice,7656
service_req_total,2020-02-28 12:40:08,checkoutservice,7656
service_req_total,2020-02-28 12:39:53,checkoutservice,7656
service_req_total,2020-02-28 12:39:38,checkoutservice,7656
service_req_total,2020-02-28 12:39:23,checkoutservice,7656
service_req_total,2020-02-28 12:39:08,checkoutservice,7656
service_req_total,2020-02-28 12:38:53,checkoutservice,7656
service_req_total,2020-02-28 12:38:38,checkoutservice,7656
service_req_total,2020-02-28 12:38:23,checkoutservice,7656
service_req_total,2020-02-28 12:38:08,checkoutservice,7656
service_req_total,2020-02-28 12:37:53,checkoutservice,7656
service_req_total,2020-02-28 12:37:38,checkoutservice,7656
service_req_total,2020-02-28 12:37:23,checkoutservice,7026
service_req_total,2020-02-28 12:37:08,checkoutservice,7026
service_req_total,2020-02-28 12:36:53,checkoutservice,7026
service_req_total,2020-02-28 12:36:38,checkoutservice,7026
service_req_total,2020-02-28 12:36:23,checkoutservice,7026
service_req_total,2020-02-28 12:36:08,checkoutservice,7026
service_req_total,2020-02-28 12:35:53,checkoutservice,7026
service_req_total,2020-02-28 12:35:38,checkoutservice,7026
service_req_total,2020-02-28 12:35:23,checkoutservice,7026
service_req_total,2020-02-28 12:35:08,checkoutservice,7026
service_req_total,2020-02-28 12:34:53,checkoutservice,7026
service_req_total,2020-02-28 12:34:38,checkoutservice,7026
service_req_total,2020-02-28 12:34:23,checkoutservice,7026
service_req_total,2020-02-28 12:34:08,checkoutservice,7026
service_req_total,2020-02-28 12:33:53,checkoutservice,7026
service_req_total,2020-02-28 12:33:38,checkoutservice,7026
service_req_total,2020-02-28 12:33:23,checkoutservice,7026
service_req_total,2020-02-28 12:33:08,checkoutservice,7026
service_req_total,2020-02-28 12:32:53,checkoutservice,7026
service_req_total,2020-02-28 12:32:38,checkoutservice,7026
service_req_total,2020-02-28 12:32:23,checkoutservice,7026
service_req_total,2020-02-28 12:32:08,checkoutservice,7026
service_req_total,2020-02-28 12:31:53,checkoutservice,6352
service_req_total,2020-02-28 12:31:38,checkoutservice,6352
service_req_total,2020-02-28 12:31:23,checkoutservice,6352
service_req_total,2020-02-28 12:31:08,checkoutservice,6352
service_req_total,2020-02-28 12:30:53,checkoutservice,6352
service_req_total,2020-02-28 12:30:38,checkoutservice,6352
service_req_total,2020-02-28 12:30:23,checkoutservice,6352
service_req_total,2020-02-28 12:30:08,checkoutservice,6352
service_req_total,2020-02-28 12:29:53,checkoutservice,6352
service_req_total,2020-02-28 12:29:38,checkoutservice,6352
service_req_total,2020-02-28 12:29:23,checkoutservice,6352
service_req_total,2020-02-28 12:29:08,checkoutservice,6352
service_req_total,2020-02-28 12:28:53,checkoutservice,6352
service_req_total,2020-02-28 12:28:38,checkoutservice,6352
service_req_total,2020-02-28 12:28:23,checkoutservice,6352
service_req_total,2020-02-28 12:28:08,checkoutservice,6352
service_req_total,2020-02-28 12:27:53,checkoutservice,6352
service_req_total,2020-02-28 12:27:38,checkoutservice,6352
service_req_total,2020-02-28 12:27:23,checkoutservice,6352
service_req_total,2020-02-28 12:27:08,checkoutservice,6352
service_req_total,2020-02-28 12:26:53,checkoutservice,6352
service_req_total,2020-02-28 12:26:38,checkoutservice,5977
service_req_total,2020-02-28 12:26:23,checkoutservice,5677
service_req_total,2020-02-28 12:26:08,checkoutservice,5677
service_req_total,2020-02-28 12:25:53,checkoutservice,5677
service_req_total,2020-02-28 12:25:38,checkoutservice,5677
service_req_total,2020-02-28 12:25:23,checkoutservice,5677
service_req_total,2020-02-28 12:25:08,checkoutservice,5677
service_req_total,2020-02-28 12:24:53,checkoutservice,5677
service_req_total,2020-02-28 12:24:38,checkoutservice,5677
service_req_total,2020-02-28 12:24:23,checkoutservice,5677
service_req_total,2020-02-28 12:24:08,checkoutservice,5677
service_req_total,2020-02-28 12:23:53,checkoutservice,5677
service_req_total,2020-02-28 12:23:38,checkoutservice,5677
service_req_total,2020-02-28 12:23:23,checkoutservice,5677
service_req_total,2020-02-28 12:23:08,checkoutservice,5677
service_req_total,2020-02-28 12:22:53,checkoutservice,5677
service_req_total,2020-02-28 12:22:38,checkoutservice,5677
service_req_total,2020-02-28 12:22:23,checkoutservice,5677
service_req_total,2020-02-28 12:22:08,checkoutservice,5677
service_req_total,2020-02-28 12:21:53,checkoutservice,5677
service_req_total,2020-02-28 12:21:38,checkoutservice,5677
service_req_total,2020-02-28 12:21:23,checkoutservice,5677
service_req_total,2020-02-28 12:21:08,checkoutservice,5293
service_req_total,2020-02-28 12:20:53,checkoutservice,5293
service_req_total,2020-02-28 12:20:38,checkoutservice,5293
service_req_total,2020-02-28 12:20:23,checkoutservice,5293
service_req_total,2020-02-28 12:20:08,checkoutservice,5293
service_req_total,2020-02-28 12:19:53,checkoutservice,5293
service_req_total,2020-02-28 12:19:38,checkoutservice,5293
service_req_total,2020-02-28 12:19:23,checkoutservice,5293
service_req_total,2020-02-28 12:19:08,checkoutservice,5293
service_req_total,2020-02-28 12:18:53,checkoutservice,5293
service_req_total,2020-02-28 12:18:38,checkoutservice,5293
service_req_total,2020-02-28 12:18:23,checkoutservice,5293
service_req_total,2020-02-28 12:18:08,checkoutservice,5293
service_req_total,2020-02-28 12:17:53,checkoutservice,5293
service_req_total,2020-02-28 12:17:38,checkoutservice,5293
service_req_total,2020-02-28 12:17:23,checkoutservice,5293
service_req_total,2020-02-28 12:17:08,checkoutservice,5293
service_req_total,2020-02-28 12:16:53,checkoutservice,5293
service_req_total,2020-02-28 12:16:38,checkoutservice,5293
service_req_total,2020-02-28 12:16:23,checkoutservice,5293
service_req_total,2020-02-28 12:16:08,checkoutservice,5293
service_req_total,2020-02-28 12:15:53,checkoutservice,5293
service_req_total,2020-02-28 12:15:38,checkoutservice,4438
service_req_total,2020-02-28 12:15:23,checkoutservice,4438
service_req_total,2020-02-28 12:15:08,checkoutservice,4438
service_req_total,2020-02-28 12:14:53,checkoutservice,4438
service_req_total,2020-02-28 12:14:38,checkoutservice,4438
service_req_total,2020-02-28 12:14:23,checkoutservice,4438
service_req_total,2020-02-28 12:14:08,checkoutservice,4438
service_req_total,2020-02-28 12:13:53,checkoutservice,4438
service_req_total,2020-02-28 12:13:38,checkoutservice,4438
service_req_total,2020-02-28 12:13:23,checkoutservice,4438
service_req_total,2020-02-28 12:13:08,checkoutservice,4438
service_req_total,2020-02-28 12:12:53,checkoutservice,4438
service_req_total,2020-02-28 12:12:38,checkoutservice,4438
service_req_total,2020-02-28 12:12:23,checkoutservice,4438
service_req_total,2020-02-28 12:12:08,checkoutservice,4438
service_req_total,2020-02-28 12:11:53,checkoutservice,4438
service_req_total,2020-02-28 12:11:38,checkoutservice,4438
service_req_total,2020-02-28 12:11:23,checkoutservice,4438
service_req_total,2020-02-28 12:11:08,checkoutservice,4438
service_req_total,2020-02-28 12:10:53,checkoutservice,4438
service_req_total,2020-02-28 12:10:38,checkoutservice,4438
service_req_total,2020-02-28 12:10:23,checkoutservice,3548
service_req_total,2020-02-28 12:10:08,checkoutservice,3548
service_req_total,2020-02-28 12:09:53,checkoutservice,3548
service_req_total,2020-02-28 12:09:38,checkoutservice,3548
service_req_total,2020-02-28 12:09:23,checkoutservice,3548
service_req_total,2020-02-28 12:09:08,checkoutservice,3548
service_req_total,2020-02-28 12:08:53,checkoutservice,3548
service_req_total,2020-02-28 12:08:38,checkoutservice,3548
service_req_total,2020-02-28 12:08:23,checkoutservice,3548
service_req_total,2020-02-28 12:08:08,checkoutservice,3548
service_req_total,2020-02-28 12:07:53,checkoutservice,3548
service_req_total,2020-02-28 12:07:38,checkoutservice,3548
service_req_total,2020-02-28 12:07:23,checkoutservice,3548
service_req_total,2020-02-28 12:07:08,checkoutservice,3548
service_req_total,2020-02-28 12:06:38,checkoutservice,3548
service_req_total,2020-02-28 12:06:08,checkoutservice,3548
service_req_total,2020-02-28 12:05:53,checkoutservice,3548
service_req_total,2020-02-28 12:05:38,checkoutservice,3548
service_req_total,2020-02-28 12:05:23,checkoutservice,3548
service_req_total,2020-02-28 12:05:08,checkoutservice,3548
service_req_total,2020-02-28 12:04:53,checkoutservice,2830
service_req_total,2020-02-28 12:04:38,checkoutservice,2830
service_req_total,2020-02-28 12:04:23,checkoutservice,2830
service_req_total,2020-02-28 12:04:08,checkoutservice,2830
service_req_total,2020-02-28 12:03:53,checkoutservice,2830
service_req_total,2020-02-28 12:03:38,checkoutservice,2830
service_req_total,2020-02-28 12:03:23,checkoutservice,2830
service_req_total,2020-02-28 12:03:08,checkoutservice,2830
service_req_total,2020-02-28 12:02:53,checkoutservice,2830
service_req_total,2020-02-28 12:02:38,checkoutservice,2830
service_req_total,2020-02-28 12:02:23,checkoutservice,2830
service_req_total,2020-02-28 12:02:08,checkoutservice,2830
service_req_total,2020-02-28 12:01:53,checkoutservice,2830
