name,ztime,node,value
node_load1,2020-02-28 02:59:48,192.168.227.202,12.08
node_load1,2020-02-28 02:59:33,192.168.227.202,13.43
node_load1,2020-02-28 02:59:18,192.168.227.202,11.97
node_load1,2020-02-28 02:59:03,192.168.227.202,11.61
node_load1,2020-02-28 02:58:48,192.168.227.202,13.03
node_load1,2020-02-28 02:58:33,192.168.227.202,11.17
node_load1,2020-02-28 02:58:18,192.168.227.202,6.76
node_load1,2020-02-28 02:58:03,192.168.227.202,7.93
node_load1,2020-02-28 02:57:48,192.168.227.202,9.4
node_load1,2020-02-28 02:57:33,192.168.227.202,10.8
node_load1,2020-02-28 02:57:18,192.168.227.202,11.42
node_load1,2020-02-28 02:57:03,192.168.227.202,10.72
node_load1,2020-02-28 02:56:48,192.168.227.202,9.91
node_load1,2020-02-28 02:56:33,192.168.227.202,8.86
node_load1,2020-02-28 02:56:18,192.168.227.202,6.99
node_load1,2020-02-28 02:56:03,192.168.227.202,7.1
node_load1,2020-02-28 02:55:48,192.168.227.202,8.04
node_load1,2020-02-28 02:55:18,192.168.227.202,8.73
node_load1,2020-02-28 02:55:03,192.168.227.202,8.4
node_load1,2020-02-28 02:54:48,192.168.227.202,8.06
node_load1,2020-02-28 02:54:33,192.168.227.202,8.65
node_load1,2020-02-28 02:53:33,192.168.227.202,7.45
node_load1,2020-02-28 02:53:18,192.168.227.202,7.02
node_load1,2020-02-28 02:53:03,192.168.227.202,7.34
node_load1,2020-02-28 02:52:48,192.168.227.202,8.23
node_load1,2020-02-28 02:52:33,192.168.227.202,7.93
node_load1,2020-02-28 02:52:18,192.168.227.202,10.1
node_load1,2020-02-28 02:52:03,192.168.227.202,7.79
node_load1,2020-02-28 02:51:48,192.168.227.202,8.98
node_load1,2020-02-28 02:51:33,192.168.227.202,10.29
node_load1,2020-02-28 02:51:18,192.168.227.202,10.3
node_load1,2020-02-28 02:51:03,192.168.227.202,10.34
node_load1,2020-02-28 02:50:33,192.168.227.202,8.87
node_load1,2020-02-28 02:50:18,192.168.227.202,8.53
node_load1,2020-02-28 02:50:03,192.168.227.202,4.91
node_load1,2020-02-28 02:49:48,192.168.227.202,3.78
node_load1,2020-02-28 02:49:33,192.168.227.202,3.88
node_load1,2020-02-28 02:49:18,192.168.227.202,4.89
node_load1,2020-02-28 02:49:03,192.168.227.202,5.58
node_load1,2020-02-28 02:48:48,192.168.227.202,6.39
node_load1,2020-02-28 02:48:33,192.168.227.202,7.07
node_load1,2020-02-28 02:48:18,192.168.227.202,6.46
node_load1,2020-02-28 02:48:03,192.168.227.202,7.22
node_load1,2020-02-28 02:47:48,192.168.227.202,5.96
node_load1,2020-02-28 02:47:33,192.168.227.202,6.17
node_load1,2020-02-28 02:47:18,192.168.227.202,6.5
node_load1,2020-02-28 02:46:48,192.168.227.202,8.26
node_load1,2020-02-28 02:46:33,192.168.227.202,9.01
node_load1,2020-02-28 02:46:18,192.168.227.202,5.95
node_load1,2020-02-28 02:46:03,192.168.227.202,6.53
node_load1,2020-02-28 02:45:48,192.168.227.202,5.14
node_load1,2020-02-28 02:45:33,192.168.227.202,6.22
node_load1,2020-02-28 02:45:18,192.168.227.202,7.23
node_load1,2020-02-28 02:44:48,192.168.227.202,9.35
node_load1,2020-02-28 02:44:18,192.168.227.202,7.27
node_load1,2020-02-28 02:44:03,192.168.227.202,6.44
node_load1,2020-02-28 02:43:33,192.168.227.202,6.33
node_load1,2020-02-28 02:43:18,192.168.227.202,6.34
node_load1,2020-02-28 02:43:03,192.168.227.202,7.71
node_load1,2020-02-28 02:42:48,192.168.227.202,7.84
node_load1,2020-02-28 02:42:33,192.168.227.202,8.92
node_load1,2020-02-28 02:42:18,192.168.227.202,9.14
node_load1,2020-02-28 02:42:03,192.168.227.202,9.28
node_load1,2020-02-28 02:41:48,192.168.227.202,8.22
node_load1,2020-02-28 02:41:33,192.168.227.202,6.43
node_load1,2020-02-28 02:40:48,192.168.227.202,8.75
node_load1,2020-02-28 02:40:33,192.168.227.202,9.77
node_load1,2020-02-28 02:40:03,192.168.227.202,7.24
node_load1,2020-02-28 02:39:48,192.168.227.202,6.72
node_load1,2020-02-28 02:39:33,192.168.227.202,4.89
node_load1,2020-02-28 02:39:18,192.168.227.202,5.79
node_load1,2020-02-28 02:39:03,192.168.227.202,7.35
node_load1,2020-02-28 02:38:33,192.168.227.202,7.38
node_load1,2020-02-28 02:38:18,192.168.227.202,6.21
node_load1,2020-02-28 02:37:48,192.168.227.202,4.74
node_load1,2020-02-28 02:37:33,192.168.227.202,5.23
node_load1,2020-02-28 02:37:18,192.168.227.202,4.81
node_load1,2020-02-28 02:37:03,192.168.227.202,5.99
node_load1,2020-02-28 02:36:48,192.168.227.202,5.02
node_load1,2020-02-28 02:36:33,192.168.227.202,5.56
node_load1,2020-02-28 02:36:18,192.168.227.202,6.14
node_load1,2020-02-28 02:36:03,192.168.227.202,6.59
node_load1,2020-02-28 02:35:48,192.168.227.202,7.18
node_load1,2020-02-28 02:35:33,192.168.227.202,6.74
node_load1,2020-02-28 02:35:18,192.168.227.202,7.35
node_load1,2020-02-28 02:35:03,192.168.227.202,8.55
node_load1,2020-02-28 02:34:48,192.168.227.202,8.01
node_load1,2020-02-28 02:34:33,192.168.227.202,7.86
node_load1,2020-02-28 02:34:18,192.168.227.202,7.85
node_load1,2020-02-28 02:34:03,192.168.227.202,8.44
node_load1,2020-02-28 02:33:33,192.168.227.202,7.01
node_load1,2020-02-28 02:33:03,192.168.227.202,7.54
node_load1,2020-02-28 02:32:48,192.168.227.202,8.26
node_load1,2020-02-28 02:32:33,192.168.227.202,8.43
node_load1,2020-02-28 02:32:18,192.168.227.202,9.21
node_load1,2020-02-28 02:32:03,192.168.227.202,8.45
node_load1,2020-02-28 02:31:33,192.168.227.202,8.46
node_load1,2020-02-28 02:31:03,192.168.227.202,10.72
node_load1,2020-02-28 02:30:48,192.168.227.202,12.73
node_load1,2020-02-28 02:30:33,192.168.227.202,14.02
node_load1,2020-02-28 02:30:18,192.168.227.202,13.71
node_load1,2020-02-28 02:30:03,192.168.227.202,12.84
node_load1,2020-02-28 02:29:48,192.168.227.202,13.72
node_load1,2020-02-28 02:29:33,192.168.227.202,13.28
node_load1,2020-02-28 02:29:18,192.168.227.202,12.41
node_load1,2020-02-28 02:29:03,192.168.227.202,10.3
node_load1,2020-02-28 02:28:48,192.168.227.202,12.54
node_load1,2020-02-28 02:28:33,192.168.227.202,12.51
node_load1,2020-02-28 02:28:18,192.168.227.202,13.2
node_load1,2020-02-28 02:28:03,192.168.227.202,13.56
node_load1,2020-02-28 02:27:48,192.168.227.202,12.74
node_load1,2020-02-28 02:27:33,192.168.227.202,10.55
node_load1,2020-02-28 02:26:48,192.168.227.202,9.36
node_load1,2020-02-28 02:26:18,192.168.227.202,10.57
node_load1,2020-02-28 02:26:03,192.168.227.202,11.25
node_load1,2020-02-28 02:25:48,192.168.227.202,10.32
node_load1,2020-02-28 02:25:33,192.168.227.202,10.24
node_load1,2020-02-28 02:25:18,192.168.227.202,8.42
node_load1,2020-02-28 02:24:48,192.168.227.202,5.89
node_load1,2020-02-28 02:24:33,192.168.227.202,7.19
node_load1,2020-02-28 02:24:18,192.168.227.202,7.88
node_load1,2020-02-28 02:24:03,192.168.227.202,6.23
node_load1,2020-02-28 02:23:48,192.168.227.202,7.33
node_load1,2020-02-28 02:23:33,192.168.227.202,7.86
node_load1,2020-02-28 02:23:18,192.168.227.202,6.94
node_load1,2020-02-28 02:23:03,192.168.227.202,8.08
node_load1,2020-02-28 02:22:48,192.168.227.202,7.73
node_load1,2020-02-28 02:22:33,192.168.227.202,9.84
node_load1,2020-02-28 02:22:18,192.168.227.202,11.34
node_load1,2020-02-28 02:22:03,192.168.227.202,12.03
node_load1,2020-02-28 02:21:18,192.168.227.202,10.46
node_load1,2020-02-28 02:21:03,192.168.227.202,8.19
node_load1,2020-02-28 02:20:48,192.168.227.202,8.19
node_load1,2020-02-28 02:20:33,192.168.227.202,9.72
node_load1,2020-02-28 02:20:18,192.168.227.202,11.14
node_load1,2020-02-28 02:20:03,192.168.227.202,12.61
node_load1,2020-02-28 02:19:48,192.168.227.202,13.21
node_load1,2020-02-28 02:19:33,192.168.227.202,12.33
node_load1,2020-02-28 02:19:18,192.168.227.202,13.3
node_load1,2020-02-28 02:19:03,192.168.227.202,12.23
node_load1,2020-02-28 02:18:48,192.168.227.202,10.52
node_load1,2020-02-28 02:18:33,192.168.227.202,8.79
node_load1,2020-02-28 02:18:18,192.168.227.202,7.89
node_load1,2020-02-28 02:18:03,192.168.227.202,9.12
node_load1,2020-02-28 02:17:48,192.168.227.202,8.66
node_load1,2020-02-28 02:17:33,192.168.227.202,7.74
node_load1,2020-02-28 02:17:18,192.168.227.202,6.85
node_load1,2020-02-28 02:17:03,192.168.227.202,7.43
node_load1,2020-02-28 02:16:48,192.168.227.202,6.46
node_load1,2020-02-28 02:16:33,192.168.227.202,7.49
node_load1,2020-02-28 02:16:18,192.168.227.202,7.74
node_load1,2020-02-28 02:16:03,192.168.227.202,8.54
node_load1,2020-02-28 02:15:48,192.168.227.202,9.57
node_load1,2020-02-28 02:15:33,192.168.227.202,10.55
node_load1,2020-02-28 02:15:18,192.168.227.202,10.56
node_load1,2020-02-28 02:15:03,192.168.227.202,12.25
node_load1,2020-02-28 02:14:48,192.168.227.202,9.8
node_load1,2020-02-28 02:14:33,192.168.227.202,6.73
node_load1,2020-02-28 02:13:33,192.168.227.202,11.04
node_load1,2020-02-28 02:13:18,192.168.227.202,13.38
node_load1,2020-02-28 02:13:03,192.168.227.202,13.31
node_load1,2020-02-28 02:12:48,192.168.227.202,12.62
node_load1,2020-02-28 02:12:33,192.168.227.202,11.99
node_load1,2020-02-28 02:12:18,192.168.227.202,11.37
node_load1,2020-02-28 02:12:03,192.168.227.202,12.95
node_load1,2020-02-28 02:11:48,192.168.227.202,12.22
node_load1,2020-02-28 02:11:33,192.168.227.202,12.21
node_load1,2020-02-28 02:11:18,192.168.227.202,12.81
node_load1,2020-02-28 02:10:48,192.168.227.202,10.56
node_load1,2020-02-28 02:10:33,192.168.227.202,11.14
node_load1,2020-02-28 02:10:18,192.168.227.202,11.27
node_load1,2020-02-28 02:10:03,192.168.227.202,11.6
node_load1,2020-02-28 02:09:48,192.168.227.202,10.62
node_load1,2020-02-28 02:09:33,192.168.227.202,10.25
node_load1,2020-02-28 02:09:18,192.168.227.202,9.57
node_load1,2020-02-28 02:09:03,192.168.227.202,12.11
node_load1,2020-02-28 02:08:48,192.168.227.202,14.92
node_load1,2020-02-28 02:08:33,192.168.227.202,14.84
node_load1,2020-02-28 02:07:48,192.168.227.202,11.62
node_load1,2020-02-28 02:07:18,192.168.227.202,11.6
node_load1,2020-02-28 02:07:03,192.168.227.202,12.06
node_load1,2020-02-28 02:06:48,192.168.227.202,12.4
node_load1,2020-02-28 02:06:33,192.168.227.202,11.56
node_load1,2020-02-28 02:06:18,192.168.227.202,7.84
node_load1,2020-02-28 02:06:03,192.168.227.202,9.28
node_load1,2020-02-28 02:05:48,192.168.227.202,9.74
node_load1,2020-02-28 02:05:33,192.168.227.202,11.26
node_load1,2020-02-28 02:05:18,192.168.227.202,12.5
node_load1,2020-02-28 02:05:03,192.168.227.202,11.97
node_load1,2020-02-28 02:04:48,192.168.227.202,11.32
node_load1,2020-02-28 02:04:33,192.168.227.202,9.15
node_load1,2020-02-28 02:04:18,192.168.227.202,6.65
node_load1,2020-02-28 02:04:03,192.168.227.202,6.2
node_load1,2020-02-28 02:03:33,192.168.227.202,6.28
node_load1,2020-02-28 02:03:03,192.168.227.202,6.19
node_load1,2020-02-28 02:02:48,192.168.227.202,6.73
node_load1,2020-02-28 02:02:33,192.168.227.202,4.59
node_load1,2020-02-28 02:02:18,192.168.227.202,3.74
node_load1,2020-02-28 02:02:03,192.168.227.202,3.8
node_load1,2020-02-28 02:01:48,192.168.227.202,3.86
node_load1,2020-02-28 02:01:33,192.168.227.202,3.82
node_load1,2020-02-28 02:01:18,192.168.227.202,3.98
node_load1,2020-02-28 02:01:03,192.168.227.202,4.29
node_load1,2020-02-28 02:00:33,192.168.227.202,5
node_load1,2020-02-28 02:00:18,192.168.227.202,5.59
node_load1,2020-02-28 02:00:03,192.168.227.202,4.58
node_load1,2020-02-28 01:59:48,192.168.227.202,5.07
node_load1,2020-02-28 01:59:33,192.168.227.202,5.34
node_load1,2020-02-28 01:59:18,192.168.227.202,6.19
node_load1,2020-02-28 01:59:03,192.168.227.202,7.77
node_load1,2020-02-28 01:58:48,192.168.227.202,8.49
node_load1,2020-02-28 01:58:18,192.168.227.202,7.1
node_load1,2020-02-28 01:58:03,192.168.227.202,7.1
node_load1,2020-02-28 01:57:48,192.168.227.202,6.47
node_load1,2020-02-28 01:57:33,192.168.227.202,6.18
node_load1,2020-02-28 01:57:18,192.168.227.202,6.64
node_load1,2020-02-28 01:56:48,192.168.227.202,6.95
node_load1,2020-02-28 01:56:33,192.168.227.202,7.65
node_load1,2020-02-28 01:56:18,192.168.227.202,8.07
node_load1,2020-02-28 01:55:48,192.168.227.202,7.76
node_load1,2020-02-28 01:55:33,192.168.227.202,7.77
node_load1,2020-02-28 01:55:18,192.168.227.202,8.95
node_load1,2020-02-28 01:55:03,192.168.227.202,10.69
node_load1,2020-02-28 01:54:48,192.168.227.202,11.24
node_load1,2020-02-28 01:54:33,192.168.227.202,9.89
node_load1,2020-02-28 01:54:18,192.168.227.202,9.29
node_load1,2020-02-28 01:54:03,192.168.227.202,9.65
node_load1,2020-02-28 01:53:48,192.168.227.202,9.66
node_load1,2020-02-28 01:53:33,192.168.227.202,8.93
node_load1,2020-02-28 01:53:18,192.168.227.202,10.25
node_load1,2020-02-28 01:53:03,192.168.227.202,11.18
node_load1,2020-02-28 01:52:48,192.168.227.202,12.12
node_load1,2020-02-28 01:52:33,192.168.227.202,12.97
node_load1,2020-02-28 01:52:18,192.168.227.202,11.66
node_load1,2020-02-28 01:52:03,192.168.227.202,11.69
node_load1,2020-02-28 01:51:48,192.168.227.202,10.96
node_load1,2020-02-28 01:50:48,192.168.227.202,13.42
node_load1,2020-02-28 01:50:33,192.168.227.202,13.99
node_load1,2020-02-28 01:50:18,192.168.227.202,12.72
node_load1,2020-02-28 01:50:03,192.168.227.202,10.59
node_load1,2020-02-28 01:49:48,192.168.227.202,10.47
node_load1,2020-02-28 01:49:33,192.168.227.202,7.86
node_load1,2020-02-28 01:49:18,192.168.227.202,7.79
node_load1,2020-02-28 01:49:03,192.168.227.202,8.37
node_load1,2020-02-28 01:48:48,192.168.227.202,8.09
node_load1,2020-02-28 01:48:33,192.168.227.202,8.43
node_load1,2020-02-28 01:48:18,192.168.227.202,6.33
node_load1,2020-02-28 01:48:03,192.168.227.202,6.77
node_load1,2020-02-28 01:47:48,192.168.227.202,5.64
node_load1,2020-02-28 01:47:33,192.168.227.202,5.72
node_load1,2020-02-28 01:47:18,192.168.227.202,4.78
node_load1,2020-02-28 01:47:03,192.168.227.202,5.2
node_load1,2020-02-28 01:46:48,192.168.227.202,4.88
node_load1,2020-02-28 01:46:18,192.168.227.202,5.99
node_load1,2020-02-28 01:46:03,192.168.227.202,6.52
node_load1,2020-02-28 01:45:48,192.168.227.202,6.4
node_load1,2020-02-28 01:45:33,192.168.227.202,7.76
node_load1,2020-02-28 01:45:03,192.168.227.202,5.74
node_load1,2020-02-28 01:44:48,192.168.227.202,5.8
node_load1,2020-02-28 01:44:33,192.168.227.202,5.86
node_load1,2020-02-28 01:44:18,192.168.227.202,5.59
node_load1,2020-02-28 01:44:03,192.168.227.202,5.73
node_load1,2020-02-28 01:43:48,192.168.227.202,5.28
node_load1,2020-02-28 01:43:18,192.168.227.202,3.91
node_load1,2020-02-28 01:42:48,192.168.227.202,4.45
node_load1,2020-02-28 01:42:18,192.168.227.202,4.96
node_load1,2020-02-28 01:41:48,192.168.227.202,5.26
node_load1,2020-02-28 01:41:33,192.168.227.202,4.33
node_load1,2020-02-28 01:41:03,192.168.227.202,4.82
node_load1,2020-02-28 01:40:48,192.168.227.202,3.7
node_load1,2020-02-28 01:40:33,192.168.227.202,3.66
node_load1,2020-02-28 01:40:18,192.168.227.202,3.53
node_load1,2020-02-28 01:40:03,192.168.227.202,3.56
node_load1,2020-02-28 01:39:48,192.168.227.202,4.18
node_load1,2020-02-28 01:39:33,192.168.227.202,4.27
node_load1,2020-02-28 01:39:03,192.168.227.202,5.13
node_load1,2020-02-28 01:38:48,192.168.227.202,5.79
node_load1,2020-02-28 01:38:18,192.168.227.202,4.64
node_load1,2020-02-28 01:38:03,192.168.227.202,5.17
node_load1,2020-02-28 01:37:33,192.168.227.202,4.03
node_load1,2020-02-28 01:37:03,192.168.227.202,3.71
node_load1,2020-02-28 01:36:48,192.168.227.202,3.92
node_load1,2020-02-28 01:36:33,192.168.227.202,2.93
node_load1,2020-02-28 01:36:18,192.168.227.202,3.76
node_load1,2020-02-28 01:35:48,192.168.227.202,3.29
node_load1,2020-02-28 01:35:33,192.168.227.202,2.69
node_load1,2020-02-28 01:35:03,192.168.227.202,1.94
node_load1,2020-02-28 01:34:33,192.168.227.202,3.07
node_load1,2020-02-28 01:34:18,192.168.227.202,3.95
node_load1,2020-02-28 01:34:03,192.168.227.202,2.29
node_load1,2020-02-28 01:33:48,192.168.227.202,2.37
node_load1,2020-02-28 01:33:33,192.168.227.202,2.77
node_load1,2020-02-28 01:33:18,192.168.227.202,2.81
node_load1,2020-02-28 01:33:03,192.168.227.202,2.75
node_load1,2020-02-28 01:32:48,192.168.227.202,2.96
node_load1,2020-02-28 01:32:33,192.168.227.202,2.87
node_load1,2020-02-28 01:32:18,192.168.227.202,3.58
node_load1,2020-02-28 01:32:03,192.168.227.202,4.22
node_load1,2020-02-28 01:31:48,192.168.227.202,4.36
node_load1,2020-02-28 01:31:18,192.168.227.202,4.99
node_load1,2020-02-28 01:31:03,192.168.227.202,4.86
node_load1,2020-02-28 01:30:48,192.168.227.202,4.23
node_load1,2020-02-28 01:30:33,192.168.227.202,5.03
node_load1,2020-02-28 01:30:18,192.168.227.202,5.82
node_load1,2020-02-28 01:30:03,192.168.227.202,5.64
node_load1,2020-02-28 01:29:48,192.168.227.202,5.99
node_load1,2020-02-28 01:29:18,192.168.227.202,7.24
node_load1,2020-02-28 01:29:03,192.168.227.202,8.24
node_load1,2020-02-28 01:28:18,192.168.227.202,11.43
node_load1,2020-02-28 01:28:03,192.168.227.202,11.2
node_load1,2020-02-28 01:27:48,192.168.227.202,12.72
node_load1,2020-02-28 01:27:33,192.168.227.202,15.03
node_load1,2020-02-28 01:27:18,192.168.227.202,15.05
node_load1,2020-02-28 01:27:03,192.168.227.202,13.78
node_load1,2020-02-28 01:26:48,192.168.227.202,11.21
node_load1,2020-02-28 01:26:33,192.168.227.202,9.03
node_load1,2020-02-28 01:26:03,192.168.227.202,9.02
node_load1,2020-02-28 01:25:48,192.168.227.202,9.8
node_load1,2020-02-28 01:25:33,192.168.227.202,11.51
node_load1,2020-02-28 01:25:18,192.168.227.202,12.71
node_load1,2020-02-28 01:25:03,192.168.227.202,11.5
node_load1,2020-02-28 01:24:48,192.168.227.202,11.87
node_load1,2020-02-28 01:24:33,192.168.227.202,8.66
node_load1,2020-02-28 01:24:18,192.168.227.202,7.1
node_load1,2020-02-28 01:24:03,192.168.227.202,8.94
node_load1,2020-02-28 01:23:18,192.168.227.202,11.1
node_load1,2020-02-28 01:22:48,192.168.227.202,11.28
node_load1,2020-02-28 01:22:33,192.168.227.202,7.6
node_load1,2020-02-28 01:22:18,192.168.227.202,9.13
node_load1,2020-02-28 01:22:03,192.168.227.202,10.14
node_load1,2020-02-28 01:21:48,192.168.227.202,11.94
node_load1,2020-02-28 01:21:33,192.168.227.202,13.55
node_load1,2020-02-28 01:21:18,192.168.227.202,14.56
node_load1,2020-02-28 01:21:03,192.168.227.202,15.74
node_load1,2020-02-28 01:20:48,192.168.227.202,16.6
node_load1,2020-02-28 01:20:33,192.168.227.202,13.4
node_load1,2020-02-28 01:20:18,192.168.227.202,13.5
node_load1,2020-02-28 01:20:03,192.168.227.202,13.35
node_load1,2020-02-28 01:19:33,192.168.227.202,14.76
node_load1,2020-02-28 01:18:48,192.168.227.202,16.81
node_load1,2020-02-28 01:17:48,192.168.227.202,12.58
node_load1,2020-02-28 01:17:03,192.168.227.202,15.47
node_load1,2020-02-28 01:16:48,192.168.227.202,13.98
node_load1,2020-02-28 01:16:33,192.168.227.202,12.87
node_load1,2020-02-28 01:16:18,192.168.227.202,12.72
node_load1,2020-02-28 01:16:03,192.168.227.202,11.31
node_load1,2020-02-28 01:15:18,192.168.227.202,13.24
node_load1,2020-02-28 01:15:03,192.168.227.202,11.54
node_load1,2020-02-28 01:14:48,192.168.227.202,11.73
node_load1,2020-02-28 01:14:33,192.168.227.202,10.81
node_load1,2020-02-28 01:14:18,192.168.227.202,8.1
node_load1,2020-02-28 01:14:03,192.168.227.202,6.74
node_load1,2020-02-28 01:13:33,192.168.227.202,7.18
node_load1,2020-02-28 01:13:18,192.168.227.202,8.54
node_load1,2020-02-28 01:13:03,192.168.227.202,9.9
node_load1,2020-02-28 01:12:48,192.168.227.202,12.13
node_load1,2020-02-28 01:12:33,192.168.227.202,13.9
node_load1,2020-02-28 01:12:18,192.168.227.202,12.62
node_load1,2020-02-28 01:12:03,192.168.227.202,10.96
node_load1,2020-02-28 01:11:48,192.168.227.202,12.44
node_load1,2020-02-28 01:11:33,192.168.227.202,10.73
node_load1,2020-02-28 01:11:18,192.168.227.202,12.46
node_load1,2020-02-28 01:11:03,192.168.227.202,11.39
node_load1,2020-02-28 01:10:48,192.168.227.202,10.76
node_load1,2020-02-28 01:10:33,192.168.227.202,10.74
node_load1,2020-02-28 01:10:18,192.168.227.202,11.59
node_load1,2020-02-28 01:09:33,192.168.227.202,7.95
node_load1,2020-02-28 01:09:18,192.168.227.202,8.86
node_load1,2020-02-28 01:08:48,192.168.227.202,10.17
node_load1,2020-02-28 01:08:33,192.168.227.202,10.07
node_load1,2020-02-28 01:07:48,192.168.227.202,7.3
node_load1,2020-02-28 01:07:33,192.168.227.202,8.07
node_load1,2020-02-28 01:07:18,192.168.227.202,6.18
node_load1,2020-02-28 01:07:03,192.168.227.202,7.08
node_load1,2020-02-28 01:06:18,192.168.227.202,7.5
node_load1,2020-02-28 01:06:03,192.168.227.202,5.21
node_load1,2020-02-28 01:05:48,192.168.227.202,5.06
node_load1,2020-02-28 01:05:18,192.168.227.202,6.22
node_load1,2020-02-28 01:04:48,192.168.227.202,8.38
node_load1,2020-02-28 01:04:33,192.168.227.202,8.73
node_load1,2020-02-28 01:04:18,192.168.227.202,9.05
node_load1,2020-02-28 01:04:03,192.168.227.202,9.11
node_load1,2020-02-28 01:03:33,192.168.227.202,6.77
node_load1,2020-02-28 01:03:18,192.168.227.202,6.17
node_load1,2020-02-28 01:03:03,192.168.227.202,6.02
node_load1,2020-02-28 01:02:48,192.168.227.202,6.87
node_load1,2020-02-28 01:02:33,192.168.227.202,7.97
node_load1,2020-02-28 01:02:18,192.168.227.202,9.62
node_load1,2020-02-28 01:02:03,192.168.227.202,8.99
node_load1,2020-02-28 01:01:33,192.168.227.202,8.74
node_load1,2020-02-28 01:01:03,192.168.227.202,8.79
node_load1,2020-02-28 01:00:48,192.168.227.202,10.5
node_load1,2020-02-28 01:00:33,192.168.227.202,12.92
node_load1,2020-02-28 01:00:03,192.168.227.202,11.38
node_load1,2020-02-28 00:59:48,192.168.227.202,8.75
node_load1,2020-02-28 00:59:33,192.168.227.202,7.48
node_load1,2020-02-28 00:59:18,192.168.227.202,7.3
node_load1,2020-02-28 00:59:03,192.168.227.202,7.65
node_load1,2020-02-28 00:58:18,192.168.227.202,9.52
node_load1,2020-02-28 00:58:03,192.168.227.202,11.17
node_load1,2020-02-28 00:57:48,192.168.227.202,9.84
node_load1,2020-02-28 00:57:33,192.168.227.202,7.83
node_load1,2020-02-28 00:57:18,192.168.227.202,8.64
node_load1,2020-02-28 00:57:03,192.168.227.202,8
node_load1,2020-02-28 00:56:48,192.168.227.202,8.28
node_load1,2020-02-28 00:56:03,192.168.227.202,13.04
node_load1,2020-02-28 00:55:48,192.168.227.202,12.45
node_load1,2020-02-28 00:55:33,192.168.227.202,12.12
node_load1,2020-02-28 00:54:48,192.168.227.202,14.63
node_load1,2020-02-28 00:54:33,192.168.227.202,15.34
node_load1,2020-02-28 00:54:18,192.168.227.202,15.15
node_load1,2020-02-28 00:54:03,192.168.227.202,15.66
node_load1,2020-02-28 00:53:33,192.168.227.202,12.05
node_load1,2020-02-28 00:53:18,192.168.227.202,9.72
node_load1,2020-02-28 00:52:48,192.168.227.202,10.15
node_load1,2020-02-28 00:52:18,192.168.227.202,11.75
node_load1,2020-02-28 00:51:48,192.168.227.202,12.34
node_load1,2020-02-28 00:51:33,192.168.227.202,11.02
node_load1,2020-02-28 00:51:18,192.168.227.202,9.53
node_load1,2020-02-28 00:50:48,192.168.227.202,12.3
node_load1,2020-02-28 00:50:03,192.168.227.202,17.91
node_load1,2020-02-28 00:49:48,192.168.227.202,19.14
node_load1,2020-02-28 00:49:33,192.168.227.202,18.76
node_load1,2020-02-28 00:48:48,192.168.227.202,15.39
node_load1,2020-02-28 00:48:33,192.168.227.202,17.55
node_load1,2020-02-28 00:48:18,192.168.227.202,18.08
node_load1,2020-02-28 00:47:33,192.168.227.202,18.88
node_load1,2020-02-28 00:47:18,192.168.227.202,15.19
node_load1,2020-02-28 00:47:03,192.168.227.202,13.63
node_load1,2020-02-28 00:46:48,192.168.227.202,13.32
node_load1,2020-02-28 00:46:33,192.168.227.202,14.7
node_load1,2020-02-28 00:46:18,192.168.227.202,16.24
node_load1,2020-02-28 00:46:03,192.168.227.202,16.52
node_load1,2020-02-28 00:45:48,192.168.227.202,14.19
node_load1,2020-02-28 00:45:33,192.168.227.202,16.08
node_load1,2020-02-28 00:45:18,192.168.227.202,17.02
node_load1,2020-02-28 00:45:03,192.168.227.202,14.2
node_load1,2020-02-28 00:44:48,192.168.227.202,10.81
node_load1,2020-02-28 00:44:33,192.168.227.202,12.47
node_load1,2020-02-28 00:44:18,192.168.227.202,11.65
node_load1,2020-02-28 00:44:03,192.168.227.202,11.51
node_load1,2020-02-28 00:43:48,192.168.227.202,9.63
node_load1,2020-02-28 00:43:18,192.168.227.202,8.44
node_load1,2020-02-28 00:43:03,192.168.227.202,6.86
node_load1,2020-02-28 00:42:48,192.168.227.202,5.98
node_load1,2020-02-28 00:42:33,192.168.227.202,6.75
node_load1,2020-02-28 00:42:18,192.168.227.202,6.87
node_load1,2020-02-28 00:42:03,192.168.227.202,7.46
node_load1,2020-02-28 00:41:33,192.168.227.202,9.95
node_load1,2020-02-28 00:41:18,192.168.227.202,10.11
node_load1,2020-02-28 00:40:48,192.168.227.202,10.07
node_load1,2020-02-28 00:40:33,192.168.227.202,8.46
node_load1,2020-02-28 00:39:48,192.168.227.202,9.23
node_load1,2020-02-28 00:39:33,192.168.227.202,9.93
node_load1,2020-02-28 00:39:18,192.168.227.202,10.93
node_load1,2020-02-28 00:39:03,192.168.227.202,10.96
node_load1,2020-02-28 00:38:33,192.168.227.202,7.28
node_load1,2020-02-28 00:38:18,192.168.227.202,6.15
node_load1,2020-02-28 00:38:03,192.168.227.202,6.67
node_load1,2020-02-28 00:37:48,192.168.227.202,6.95
node_load1,2020-02-28 00:37:33,192.168.227.202,6.44
node_load1,2020-02-28 00:37:18,192.168.227.202,6.08
node_load1,2020-02-28 00:37:03,192.168.227.202,6.45
node_load1,2020-02-28 00:36:33,192.168.227.202,6.2
node_load1,2020-02-28 00:36:18,192.168.227.202,7.39
node_load1,2020-02-28 00:36:03,192.168.227.202,8.11
