date,value,metric
2020-02-27 22:53:30,915158181.5,service_net_usage
2020-02-27 22:53:31,914346674.25,service_net_usage
2020-02-27 22:53:32,877702649.0,service_net_usage
2020-02-27 22:53:33,830941772.5,service_net_usage
2020-02-27 22:53:34,709587582.5,service_net_usage
2020-02-27 22:53:35,726511022.5,service_net_usage
2020-02-27 22:53:36,726511022.5,service_net_usage
2020-02-27 22:53:37,713012041.5,service_net_usage
2020-02-27 22:53:38,751145141.0,service_net_usage
2020-02-27 22:53:39,751145141.0,service_net_usage
2020-02-27 22:53:40,750415864.5,service_net_usage
2020-02-27 22:53:41,774376107.5,service_net_usage
2020-02-27 22:53:42,774376107.5,service_net_usage
2020-02-27 22:53:43,671708773.5,service_net_usage
2020-02-27 22:53:44,771842574.0,service_net_usage
2020-02-27 22:53:45,614313760.7,service_net_usage
2020-02-27 22:53:46,614313760.7,service_net_usage
2020-02-27 22:53:47,614313760.7,service_net_usage
2020-02-27 22:53:48,614313760.7,service_net_usage
2020-02-27 22:53:49,624282325.7,service_net_usage
2020-02-27 22:53:50,628453202.2,service_net_usage
2020-02-27 22:53:51,634165738.2,service_net_usage
2020-02-27 22:53:52,642302213.7,service_net_usage
2020-02-27 22:53:53,642302213.7,service_net_usage
2020-02-27 22:53:54,642302213.7,service_net_usage
2020-02-27 22:53:55,642302213.7,service_net_usage
2020-02-27 22:53:56,300714721.0,service_net_usage
2020-02-27 22:53:57,300714721.0,service_net_usage
2020-02-27 22:53:58,347856597.0,service_net_usage
2020-02-27 22:53:59,348130282.5,service_net_usage
2020-02-27 22:54:00,400214889.5,service_net_usage
2020-02-27 22:54:01,389520743.5,service_net_usage
2020-02-27 22:54:02,293857192.5,service_net_usage
2020-02-27 22:54:03,293857192.5,service_net_usage
2020-02-27 22:54:04,235600667.16666666,service_net_usage
2020-02-27 22:54:05,383231318.6666667,service_net_usage
2020-02-27 22:54:06,383231318.6666667,service_net_usage
2020-02-27 22:54:07,383231318.6666667,service_net_usage
2020-02-27 22:54:08,383231318.6666667,service_net_usage
2020-02-27 22:54:09,692945514.1666666,service_net_usage
2020-02-27 22:54:10,688959078.6666666,service_net_usage
2020-02-27 22:54:11,688959078.6666666,service_net_usage
2020-02-27 22:54:12,691232462.1666666,service_net_usage
2020-02-27 22:54:13,690089189.6666666,service_net_usage
2020-02-27 22:54:14,814072997.8333333,service_net_usage
2020-02-27 22:54:15,829356433.8333333,service_net_usage
2020-02-27 22:54:16,859065792.8333333,service_net_usage
2020-02-27 22:54:17,812953424.3333333,service_net_usage
2020-02-27 22:54:18,877401809.4999999,service_net_usage
2020-02-27 22:54:19,877401809.4999999,service_net_usage
2020-02-27 22:54:20,780136622.8333333,service_net_usage
2020-02-27 22:54:21,780136622.8333333,service_net_usage
2020-02-27 22:54:22,919478442.3333333,service_net_usage
2020-02-27 22:54:23,904228321.3333333,service_net_usage
2020-02-27 22:54:24,904228321.3333333,service_net_usage
2020-02-27 22:54:25,904228321.3333333,service_net_usage
2020-02-27 22:54:26,804170204.3333333,service_net_usage
2020-02-27 22:54:27,790005641.8333333,service_net_usage
2020-02-27 22:54:28,743877019.6666666,service_net_usage
2020-02-27 22:54:29,700383952.6666666,service_net_usage
2020-02-27 22:54:30,910947110.0,service_net_usage
2020-02-27 22:54:31,1118508310.5,service_net_usage
2020-02-27 22:54:32,980382467.5,service_net_usage
2020-02-27 22:54:33,1035837807.25,service_net_usage
2020-02-27 22:54:34,1035837807.25,service_net_usage
2020-02-27 22:54:35,1035837807.25,service_net_usage
2020-02-27 22:54:36,945831262.75,service_net_usage
2020-02-27 22:54:37,983991951.75,service_net_usage
2020-02-27 22:54:38,985011377.75,service_net_usage
2020-02-27 22:54:39,985011377.75,service_net_usage
2020-02-27 22:54:40,869942629.75,service_net_usage
2020-02-27 22:54:41,948940832.75,service_net_usage
2020-02-27 22:54:42,948940832.75,service_net_usage
2020-02-27 22:54:43,888609158.0,service_net_usage
2020-02-27 22:54:44,888609158.0,service_net_usage
2020-02-27 22:54:45,888609158.0,service_net_usage
2020-02-27 22:54:46,721716203.5,service_net_usage
2020-02-27 22:54:47,1144691470.5,service_net_usage
2020-02-27 22:54:48,1138828926.8333333,service_net_usage
2020-02-27 22:54:49,1105488373.3333333,service_net_usage
